timestamp,open,high,low,close,volume
1759631600,38341.11,38859.04,38086.45,38472.75,159.1
1759631780,38472.75,38759.74,38007.99,38383.86,93.11
1759631960,38383.86,38482.82,37824.0,38153.41,178.86
1759632140,38153.41,38153.41,36683.14,37041.72,82.02
1759632320,37041.72,37041.72,35988.44,36512.25,169.49
1759632500,36512.25,36512.25,35976.39,36177.42,199.84
1759632680,36177.42,37391.97,36177.42,36950.44,74.04
1759632860,36950.44,37479.52,36930.99,37205.25,153.87
1759633040,37205.25,37205.25,35456.58,35916.23,85.86
1759633220,35916.23,36423.42,35876.14,36149.78,96.07
1759633400,36149.78,36266.32,35478.55,35872.44,75.77
1759633580,35872.44,35872.44,35176.21,35390.05,151.83
1759633760,35390.05,36283.91,35367.41,35825.66,125.14
1759633940,35825.66,36887.98,35825.66,36572.05,114.81
1759634120,36572.05,37590.63,36572.05,37259.62,194.0
1759634300,37259.62,37259.62,36174.84,36639.46,81.21
1759634480,36639.46,36735.53,36091.6,36413.57,131.6
1759634660,36413.57,37063.59,36247.65,36655.62,120.23
1759634840,36655.62,37867.53,36655.62,37377.83,165.14
1759635020,37377.83,37393.45,36649.21,37021.33,178.16
1759635200,37021.33,37345.57,36422.67,36884.12,166.79
1759635380,36884.12,36884.12,35551.54,36076.96,89.97
1759635560,36076.96,36076.96,34953.7,35224.09,183.34
1759635740,35224.09,36256.65,35224.09,35801.18,188.98
1759635920,35801.18,36992.72,35801.18,36785.57,144.16
1759636100,36785.57,36969.42,36495.84,36732.63,125.58
1759636280,36732.63,37723.09,36732.63,37477.33,69.21
1759636460,37477.33,37942.72,37477.33,37749.38,144.54
1759636640,37749.38,37749.38,36945.33,37265.45,65.78
1759636820,37265.45,37844.64,37226.92,37535.78,75.34
1759637000,37535.78,39266.41,37535.78,38708.35,98.0
1759637180,38708.35,39003.2,38358.05,38680.63,175.98
1759637360,38680.63,40368.27,38680.63,39910.19,156.53
1759637540,39910.19,39910.19,37442.7,37872.94,191.93
1759637720,37872.94,38772.84,37872.94,38500.64,198.36
1759637900,38500.64,39081.05,38054.41,38567.73,138.35
1759638080,38567.73,38783.41,37892.15,38337.78,147.32
1759638260,38337.78,38622.68,38193.74,38408.21,82.7
1759638440,38408.21,38408.21,36371.93,36911.38,130.15
1759638620,36911.38,37072.36,36426.77,36749.56,164.31
1759638800,36749.56,37392.19,36633.78,37012.98,51.97
1759638980,37012.98,38594.63,37012.98,38123.34,159.83
1759639160,38123.34,38123.34,37479.25,37730.21,193.5
1759639340,37730.21,37730.21,36856.28,37125.03,118.66
1759639520,37125.03,37125.03,36528.4,36754.34,140.49
1759639700,36754.34,37761.15,36754.34,37433.44,102.98
1759639880,37433.44,38180.39,37180.37,37680.38,51.43
1759640060,37680.38,37767.17,36799.34,37283.25,135.72
1759640240,37283.25,38227.74,37108.17,37667.95,138.42
1759640420,37667.95,37950.77,37531.55,37741.16,57.6
1759640600,37741.16,39011.67,37741.16,38479.45,176.18
1759640780,38479.45,38479.45,37621.97,37942.93,142.7
1759640960,37942.93,38068.12,37322.07,37695.1,195.07
1759641140,37695.1,37942.94,36858.35,37400.64,197.58
1759641320,37400.64,37400.64,35825.46,36321.78,186.43
1759641500,36321.78,36799.61,36275.46,36537.53,174.65
1759641680,36537.53,37172.8,36284.8,36728.8,194.42
1759641860,36728.8,37126.06,36339.06,36732.56,62.78
1759642040,36732.56,36961.84,36159.41,36560.63,152.99
1759642220,36560.63,36560.63,35284.2,35540.2,109.12
1759642400,35540.2,35629.6,34855.32,35242.46,106.12
1759642580,35242.46,35307.97,34695.48,35001.73,69.96
1759642760,35001.73,35001.73,33948.33,34444.59,162.57
1759642940,34444.59,34505.76,34161.56,34333.66,164.84
1759643120,34333.66,35041.36,34183.12,34612.24,51.46
1759643300,34612.24,36255.44,34612.24,35942.88,141.01
1759643480,35942.88,36412.24,35724.96,36068.6,166.7
1759643660,36068.6,36590.39,35919.35,36254.87,73.08
1759643840,36254.87,36735.41,35666.46,36200.93,86.31
1759644020,36200.93,36200.93,34413.81,34838.03,71.47
1759644200,34838.03,35108.22,34530.9,34819.56,116.3
1759644380,34819.56,35102.85,34620.21,34861.53,117.49
1759644560,34861.53,36862.65,34861.53,36621.99,133.85
1759644740,36621.99,36905.91,36056.83,36481.37,59.37
1759644920,36481.37,37205.29,36198.82,36702.05,77.77
1759645100,36702.05,36942.62,36410.54,36676.58,149.2
1759645280,36676.58,36676.58,35482.17,35829.26,124.91
1759645460,35829.26,36887.89,35829.26,36657.63,170.86
1759645640,36657.63,37628.77,36657.63,37213.08,70.31
1759645820,37213.08,38136.92,37213.08,37806.49,171.56
1759646000,37806.49,37806.49,36728.47,37125.1,66.3
1759646180,37125.1,38514.66,37125.1,38181.43,86.4
1759646360,38181.43,38181.43,36748.06,37125.8,176.5
1759646540,37125.8,37915.82,37125.8,37564.12,115.0
1759646720,37564.12,39797.9,37564.12,39246.35,136.43
1759646900,39246.35,39246.35,38066.28,38476.51,89.29
1759647080,38476.51,38476.51,37621.77,38043.19,136.39
1759647260,38043.19,38460.96,37777.21,38119.09,198.6
1759647440,38119.09,38258.66,37215.69,37737.17,162.44
1759647620,37737.17,37737.17,36205.27,36584.78,119.31
1759647800,36584.78,36885.9,36384.08,36634.99,95.86
1759647980,36634.99,36634.99,35407.95,35864.85,118.06
1759648160,35864.85,36706.64,35705.71,36206.17,72.19
1759648340,36206.17,36206.17,35188.05,35546.48,147.04
1759648520,35546.48,37038.47,35546.48,36665.64,183.38
1759648700,36665.64,36665.64,35558.08,36095.75,67.38
1759648880,36095.75,36095.75,35638.07,35863.99,69.55
1759649060,35863.99,36882.85,35863.99,36452.29,105.9
1759649240,36452.29,36452.29,35127.25,35565.89,110.82
1759649420,35565.89,36130.93,35325.18,35728.06,165.48
1759649600,35728.06,37058.84,35728.06,36674.41,130.93
1759649780,36674.41,36674.41,35305.19,35514.09,111.62
1759649960,35514.09,36018.25,35272.71,35645.48,119.3
1759650140,35645.48,36333.16,35329.32,35831.24,185.98
1759650320,35831.24,36877.04,35831.24,36395.92,106.29
1759650500,36395.92,36395.92,35074.35,35506.57,109.29
1759650680,35506.57,35506.57,34327.81,34581.15,101.44
1759650860,34581.15,35143.54,34581.15,34944.03,99.77
1759651040,34944.03,35489.92,34814.48,35152.2,193.32
1759651220,35152.2,35616.12,35041.39,35328.75,185.37
1759651400,35328.75,35833.69,35315.11,35574.4,78.65
1759651580,35574.4,35574.4,34736.24,35093.85,150.88
1759651760,35093.85,35449.16,35065.33,35257.24,83.16
1759651940,35257.24,35803.44,35125.58,35464.51,99.65
1759652120,35464.51,35464.51,34537.48,34961.43,126.67
1759652300,34961.43,36530.33,34961.43,36290.69,184.17
1759652480,36290.69,36926.73,36290.69,36636.24,159.67
1759652660,36636.24,36636.24,35315.79,35773.66,194.47
1759652840,35773.66,36608.43,35773.66,36246.51,142.38
1759653020,36246.51,36246.51,35250.0,35546.78,151.73
1759653200,35546.78,36458.66,35546.78,36110.77,115.65
1759653380,36110.77,37458.24,36110.77,36957.3,57.53
1759653560,36957.3,36957.3,35853.23,36355.65,177.81
1759653740,36355.65,37435.92,36355.65,37062.93,123.53
1759653920,37062.93,37692.23,37048.12,37370.18,199.13
1759654100,37370.18,38221.85,37370.18,37989.67,138.53
1759654280,37989.67,39924.8,37989.67,39458.53,190.15
1759654460,39458.53,39768.03,38762.67,39265.35,146.58
1759654640,39265.35,39265.35,38439.31,38677.88,106.06
1759654820,38677.88,38677.88,37753.14,37995.88,182.18
1759655000,37995.88,37995.88,36913.84,37380.96,163.63
1759655180,37380.96,37753.43,36893.3,37323.37,126.06
1759655360,37323.37,37823.15,37323.37,37578.9,99.45
1759655540,37578.9,38028.11,37546.76,37787.43,158.74
1759655720,37787.43,38671.42,37787.43,38417.78,155.32
1759655900,38417.78,38885.93,37969.62,38427.77,118.9
1759656080,38427.77,39812.6,38427.77,39561.29,97.22
1759656260,39561.29,39675.17,39029.72,39352.45,155.06
1759656440,39352.45,41807.69,39352.45,41552.66,174.36
1759656620,41552.66,42606.48,41545.32,42075.9,77.95
1759656800,42075.9,42075.9,40856.48,41360.74,150.28
1759656980,41360.74,41360.74,39979.01,40484.3,78.34
1759657160,40484.3,41145.65,40484.3,40876.85,85.47
1759657340,40876.85,41046.93,40342.2,40694.57,169.05
1759657520,40694.57,41790.87,40694.57,41279.86,188.82
1759657700,41279.86,41905.22,41279.86,41672.42,51.73
1759657880,41672.42,42110.75,41112.79,41611.77,91.89
1759658060,41611.77,41611.77,40571.73,40912.98,132.02
1759658240,40912.98,40912.98,39452.92,39692.03,146.4
1759658420,39692.03,39692.03,39014.54,39339.15,144.91
1759658600,39339.15,40552.61,39339.15,40018.76,75.67
1759658780,40018.76,40765.56,39615.41,40190.48,129.6
1759658960,40190.48,40190.48,38643.71,39201.52,81.16
1759659140,39201.52,39772.05,38903.03,39337.54,110.58
1759659320,39337.54,40146.99,39136.74,39641.86,140.89
1759659500,39641.86,39641.86,38559.93,38947.27,186.95
1759659680,38947.27,39409.87,38724.54,39067.2,83.0
1759659860,39067.2,39546.12,38679.3,39112.71,143.6
1759660040,39112.71,39112.71,37869.76,38228.76,122.99
1759660220,38228.76,39065.28,37941.33,38503.3,159.9
1759660400,38503.3,39175.33,38503.3,38937.58,81.82
1759660580,38937.58,40377.35,38937.58,39790.21,158.97
1759660760,39790.21,41212.78,39790.21,40637.74,95.58
1759660940,40637.74,40637.74,39042.37,39533.32,157.1
1759661120,39533.32,39533.32,38490.4,38798.73,132.62
1759661300,38798.73,39642.4,38758.5,39200.45,122.17
1759661480,39200.45,40130.98,39079.71,39605.34,174.93
1759661660,39605.34,40555.88,39474.98,40015.43,170.51
1759661840,40015.43,43647.77,40015.43,43220.71,107.22
1759662020,43220.71,44299.07,43134.99,43717.03,123.53
1759662200,43717.03,45055.05,43717.03,44721.27,126.1
1759662380,44721.27,45875.32,44721.27,45582.75,153.74
1759662560,45582.75,46566.51,45582.75,46180.48,89.1
1759662740,46180.48,46558.61,45221.82,45890.22,166.53
1759662920,45890.22,47191.79,45890.22,46592.12,143.56
1759663100,46592.12,46592.12,45263.13,45877.51,163.87
1759663280,45877.51,46162.44,45159.03,45660.74,194.17
1759663460,45660.74,45660.74,44906.91,45219.64,191.51
1759663640,45219.64,45702.05,44885.46,45293.76,129.26
1759663820,45293.76,47735.27,45293.76,47439.84,131.02
1759664000,47439.84,47439.84,45193.04,45700.87,199.66
1759664180,45700.87,47015.94,45648.96,46332.45,194.96
1759664360,46332.45,46332.45,44481.27,44861.88,198.69
1759664540,44861.88,44865.06,44015.82,44440.44,177.78
1759664720,44440.44,45744.27,44440.44,45418.93,125.87
1759664900,45418.93,46144.07,44810.66,45477.36,192.05
1759665080,45477.36,45477.36,43980.74,44507.6,169.67
1759665260,44507.6,44507.6,43578.62,43875.41,158.25
1759665440,43875.41,44973.1,43875.41,44475.83,63.73
1759665620,44475.83,44475.83,43562.13,43830.89,66.27
1759665800,43830.89,44560.03,43482.08,44021.06,71.26
1759665980,44021.06,44487.6,43634.81,44061.2,103.55
1759666160,44061.2,44061.2,43033.85,43490.73,155.97
1759666340,43490.73,45933.94,43490.73,45396.12,127.33
1759666520,45396.12,46418.7,45396.12,45975.34,109.67
1759666700,45975.34,45975.34,43549.13,44150.42,99.63
1759666880,44150.42,44651.89,43978.86,44315.37,161.5
1759667060,44315.37,44315.37,43356.7,43732.7,177.05
1759667240,43732.7,44852.96,43732.7,44484.68,155.29
1759667420,44484.68,44484.68,43546.46,43785.14,107.83
1759667600,43785.14,44053.15,43316.42,43684.79,172.5
1759667780,43684.79,44775.62,43480.85,44128.23,119.13
1759667960,44128.23,45493.81,44128.23,44898.98,154.95
1759668140,44898.98,44898.98,43190.76,43833.97,171.67
1759668320,43833.97,43833.97,43290.26,43541.71,156.99
1759668500,43541.71,43576.68,42683.46,43130.07,52.47
1759668680,43130.07,43130.07,42250.35,42570.18,188.26
1759668860,42570.18,44729.05,42570.18,44100.15,169.83
1759669040,44100.15,45117.58,43800.02,44458.8,170.98
1759669220,44458.8,44458.8,43130.5,43351.68,93.18
1759669400,43351.68,44389.15,43351.68,44154.85,64.12
1759669580,44154.85,46400.43,44154.85,46069.27,125.53
1759669760,46069.27,47664.21,46069.27,47030.46,179.3
1759669940,47030.46,47030.46,45113.58,45622.83,189.23
1759670120,45622.83,45634.98,44731.26,45183.12,183.36
1759670300,45183.12,46784.75,45183.12,46342.62,91.58
1759670480,46342.62,46342.62,45044.16,45691.34,108.19
1759670660,45691.34,46561.28,45636.16,46098.72,99.33
1759670840,46098.72,47362.9,46098.72,46818.48,199.25
1759671020,46818.48,46818.48,45717.01,45958.53,184.98
1759671200,45958.53,46135.18,45672.54,45903.86,104.63
1759671380,45903.86,45903.86,42734.88,43022.53,163.6
1759671560,43022.53,43022.53,41917.99,42150.07,133.02
1759671740,42150.07,42271.07,41604.32,41937.7,70.05
1759671920,41937.7,41937.7,40383.84,40904.07,82.61
1759672100,40904.07,42567.39,40904.07,42261.56,91.26
1759672280,42261.56,42261.56,40623.55,41069.89,148.95
1759672460,41069.89,41069.89,40499.31,40710.03,86.28
1759672640,40710.03,41196.61,40436.63,40816.62,99.8
1759672820,40816.62,42591.8,40816.62,42010.31,168.16
1759673000,42010.31,42010.31,40361.45,40821.05,100.71
1759673180,40821.05,42283.48,40821.05,41781.82,176.55
1759673360,41781.82,42247.91,41332.84,41790.38,167.67
1759673540,41790.38,41790.38,40466.17,40978.03,135.76
1759673720,40978.03,41694.42,40978.03,41358.51,161.87
1759673900,41358.51,41816.99,41230.01,41523.5,166.92
1759674080,41523.5,41563.25,40492.79,41028.02,173.32
1759674260,41028.02,41485.07,40685.62,41085.35,78.87
1759674440,41085.35,41085.35,40525.45,40769.95,161.5
1759674620,40769.95,41429.09,40296.16,40862.63,147.63
1759674800,40862.63,41674.09,40862.63,41407.36,190.23
1759674980,41407.36,43378.34,41407.36,42741.87,115.01
1759675160,42741.87,42741.87,41240.23,41696.74,166.58
1759675340,41696.74,44052.05,41696.74,43514.04,195.17
1759675520,43514.04,43514.04,41590.6,41847.92,137.11
1759675700,41847.92,42218.37,41223.79,41721.08,183.51
1759675880,41721.08,42794.97,41634.81,42214.89,196.7
1759676060,42214.89,42882.46,42023.15,42452.81,174.61
1759676240,42452.81,42452.81,41538.6,41927.38,113.35
1759676420,41927.38,42067.78,41438.68,41753.23,172.74
1759676600,41753.23,41957.86,40729.28,41343.57,88.45
1759676780,41343.57,41343.57,40631.88,40859.11,172.33
1759676960,40859.11,42024.89,40859.11,41559.33,193.95
1759677140,41559.33,42172.01,41542.28,41857.14,60.65
1759677320,41857.14,41857.14,40871.39,41281.08,62.82
1759677500,41281.08,42350.73,41281.08,42030.54,68.9
1759677680,42030.54,42595.9,41983.43,42289.66,65.92
1759677860,42289.66,43607.73,42289.66,42982.8,91.78
1759678040,42982.8,43938.35,42982.8,43527.49,184.79
1759678220,43527.49,43527.49,42307.74,42811.77,142.71
1759678400,42811.77,42845.18,41824.43,42334.8,174.32
1759678580,42334.8,43564.31,42334.8,42972.29,146.4
1759678760,42972.29,44104.75,42895.44,43500.09,130.31
1759678940,43500.09,43819.9,43143.94,43481.92,182.01
1759679120,43481.92,44037.99,43130.16,43584.08,185.92
1759679300,43584.08,44953.67,43584.08,44712.15,109.63
1759679480,44712.15,44826.0,43546.54,44186.27,87.45
1759679660,44186.27,45316.38,44028.44,44672.41,193.09
1759679840,44672.41,45107.08,43877.19,44492.14,134.55
1759680020,44492.14,44806.94,43790.78,44298.86,180.44
1759680200,44298.86,45860.9,44298.86,45283.14,144.51
1759680380,45283.14,46719.28,45283.14,46036.9,152.85
1759680560,46036.9,47482.47,46036.9,46792.06,58.61
1759680740,46792.06,48336.77,46792.06,48029.88,117.72
1759680920,48029.88,48475.25,47624.88,48050.06,167.41
1759681100,48050.06,49031.7,48050.06,48709.92,196.41
1759681280,48709.92,48803.16,48014.04,48408.6,114.34
1759681460,48408.6,49100.96,48345.99,48723.48,136.9
1759681640,48723.48,48868.3,48325.35,48596.83,72.45
1759681820,48596.83,49297.79,48084.61,48691.2,77.98
1759682000,48691.2,49636.67,48691.2,49274.25,168.95
1759682180,49274.25,49274.25,48186.88,48474.48,115.62
1759682360,48474.48,50810.46,48474.48,50546.07,102.02
1759682540,50546.07,50546.07,48945.27,49539.24,63.52
1759682720,49539.24,49539.24,47679.47,48350.74,186.42
1759682900,48350.74,49783.1,48350.74,49483.73,198.61
1759683080,49483.73,50674.4,49483.73,50273.46,62.62
1759683260,50273.46,51162.04,50273.46,50904.93,111.28
1759683440,50904.93,52131.1,50904.93,51548.69,99.83
1759683620,51548.69,52224.97,50847.19,51536.08,157.49
1759683800,51536.08,51536.08,50189.17,50619.52,160.15
1759683980,50619.52,51426.6,49966.05,50696.33,63.96
1759684160,50696.33,50696.33,49611.2,50014.37,119.5
1759684340,50014.37,51508.32,50014.37,50999.35,131.33
1759684520,50999.35,51256.7,50442.47,50849.58,150.09
1759684700,50849.58,50849.58,49444.22,50016.96,136.67
1759684880,50016.96,50016.96,49391.49,49696.5,121.55
1759685060,49696.5,50537.68,49679.59,50108.64,123.66
1759685240,50108.64,50251.36,48842.38,49546.87,122.08
1759685420,49546.87,49546.87,48488.26,48738.77,115.83
1759685600,48738.77,49623.71,48330.09,48976.9,167.01
1759685780,48976.9,49716.21,48718.68,49217.45,87.47
1759685960,49217.45,49217.45,48250.77,48720.97,134.56
1759686140,48720.97,48988.04,47540.24,48264.14,146.63
1759686320,48264.14,49067.75,47909.58,48488.67,123.72
1759686500,48488.67,48488.67,46702.0,47104.5,171.94
1759686680,47104.5,47104.5,45341.39,45797.04,199.2
1759686860,45797.04,45797.04,44711.62,45143.7,60.2
1759687040,45143.7,45482.99,44419.82,44951.4,57.0
1759687220,44951.4,45571.26,44892.33,45231.8,103.06
1759687400,45231.8,47163.78,45231.8,46586.35,124.14
1759687580,46586.35,47642.89,46586.35,47392.36,142.53
1759687760,47392.36,47671.58,46810.44,47241.01,188.28
1759687940,47241.01,47695.08,46751.03,47223.05,156.35
1759688120,47223.05,47223.05,45952.91,46285.64,164.15
1759688300,46285.64,46833.43,45703.6,46268.51,185.61
1759688480,46268.51,46268.51,45756.61,46002.17,117.13
1759688660,46002.17,46846.01,45754.11,46300.06,64.27
1759688840,46300.06,46300.06,45125.66,45540.35,191.32
1759689020,45540.35,46446.53,45540.35,46015.85,197.81
1759689200,46015.85,47712.52,46015.85,47448.31,157.67
1759689380,47448.31,47857.03,46833.41,47345.22,125.08
1759689560,47345.22,48429.13,47025.15,47727.14,69.45
1759689740,47727.14,49066.02,47714.96,48390.49,153.69
1759689920,48390.49,48390.49,47639.4,48003.75,185.25
1759690100,48003.75,48667.48,47771.28,48219.38,172.13
1759690280,48219.38,48660.24,47802.84,48231.54,177.64
1759690460,48231.54,48875.14,47776.57,48325.86,71.16
1759690640,48325.86,48325.86,47037.42,47584.49,78.7
1759690820,47584.49,48041.97,47173.68,47607.83,75.54
1759691000,47607.83,48335.38,47607.83,48084.38,81.78
1759691180,48084.38,50013.39,48084.38,49500.38,122.23
1759691360,49500.38,50964.59,49500.38,50459.24,87.15
1759691540,50459.24,53304.02,50459.24,52679.68,155.64
1759691720,52679.68,52679.68,51432.3,51877.39,182.18
1759691900,51877.39,53394.35,51877.39,52790.41,156.96
1759692080,52790.41,53396.22,52572.48,52984.35,50.09
1759692260,52984.35,56112.26,52984.35,55356.43,173.36
1759692440,55356.43,55356.43,54129.3,54468.75,106.12
1759692620,54468.75,54468.75,52939.59,53561.62,147.82
1759692800,53561.62,53643.32,52203.43,52923.38,71.04
1759692980,52923.38,52923.38,50250.7,50722.39,64.58
1759693160,50722.39,50722.39,49745.34,50191.84,52.27
1759693340,50191.84,50191.84,48744.32,49435.56,129.06
1759693520,49435.56,50253.78,48915.2,49584.49,58.99
1759693700,49584.49,50287.76,49561.4,49924.58,88.91
1759693880,49924.58,52293.12,49924.58,51833.52,170.43
1759694060,51833.52,53296.58,51833.52,52828.23,80.7
1759694240,52828.23,52828.23,51927.15,52222.2,61.92
1759694420,52222.2,52222.2,50645.94,51292.25,116.72
1759694600,51292.25,52434.54,51164.23,51799.38,152.34
1759694780,51799.38,51799.38,50129.01,50449.55,71.43
1759694960,50449.55,52988.69,50449.55,52331.74,158.19
1759695140,52331.74,54051.33,52331.74,53580.87,61.61
1759695320,53580.87,53580.87,52808.63,53080.46,93.22
1759695500,53080.46,53080.46,51031.4,51292.59,84.51
1759695680,51292.59,53185.03,51292.59,52700.45,68.21
1759695860,52700.45,52897.6,52262.14,52579.87,184.47
1759696040,52579.87,54482.86,52579.87,53897.81,190.17
1759696220,53897.81,53897.81,51764.64,52206.21,151.57
1759696400,52206.21,52206.21,51220.63,51584.14,142.75
1759696580,51584.14,51914.36,51264.76,51589.56,50.31
1759696760,51589.56,52377.28,50898.85,51638.06,133.23
1759696940,51638.06,51905.59,50445.11,51175.35,100.07
1759697120,51175.35,52245.77,51175.35,51816.84,110.1
1759697300,51816.84,51816.84,50110.43,50722.16,134.87
1759697480,50722.16,51298.86,49857.03,50577.94,53.82
1759697660,50577.94,51312.34,50087.23,50699.78,99.55
1759697840,50699.78,51572.57,50699.78,51224.13,126.56
1759698020,51224.13,52480.6,51224.13,51958.39,70.55
1759698200,51958.39,51958.39,50446.17,50802.75,111.22
1759698380,50802.75,50802.75,48819.93,49267.69,97.63
1759698560,49267.69,50870.68,49267.69,50542.88,50.66
1759698740,50542.88,51627.99,50131.88,50879.93,191.52
1759698920,50879.93,50879.93,49630.91,50123.96,199.26
1759699100,50123.96,52310.16,50123.96,51703.34,60.33
1759699280,51703.34,52143.22,51502.98,51823.1,187.42
1759699460,51823.1,53659.54,51823.1,53059.94,176.48
1759699640,53059.94,53874.57,52388.72,53131.65,117.19
1759699820,53131.65,55670.93,53131.65,55367.23,78.24
1759700000,55367.23,57670.43,55367.23,57345.53,78.31
1759700180,57345.53,57580.27,56541.16,57060.71,67.73
1759700360,57060.71,58568.25,57060.71,58180.34,116.87
1759700540,58180.34,59431.35,58180.34,58936.18,120.15
1759700720,58936.18,61134.53,58936.18,60571.71,146.67
1759700900,60571.71,60571.71,58560.1,59413.99,66.18
1759701080,59413.99,60595.81,59413.99,60234.84,177.92
1759701260,60234.84,62142.7,60234.84,61523.53,164.96
1759701440,61523.53,61523.53,58972.14,59397.08,174.33
1759701620,59397.08,59397.08,57182.01,58007.95,145.32
1759701800,58007.95,58007.95,55352.31,55689.73,184.29
1759701980,55689.73,56106.4,54674.57,55390.48,162.63
1759702160,55390.48,56492.72,55390.48,56191.12,169.84
1759702340,56191.12,58274.55,56191.12,57905.14,83.36
1759702520,57905.14,58615.67,57366.38,57991.03,89.75
1759702700,57991.03,60606.82,57991.03,59911.04,141.21
1759702880,59911.04,59911.04,57925.57,58280.0,148.4
1759703060,58280.0,58280.0,55525.9,56327.99,74.17
1759703240,56327.99,56882.72,55648.19,56265.46,101.28
1759703420,56265.46,57243.42,56155.23,56699.33,93.05
1759703600,56699.33,57146.24,56178.31,56662.27,54.34
1759703780,56662.27,56662.27,53561.67,54367.14,143.72
1759703960,54367.14,54813.42,53727.25,54270.34,107.56
1759704140,54270.34,54270.34,52323.23,52872.78,107.02
1759704320,52872.78,54046.49,52872.78,53585.7,119.59
1759704500,53585.7,54398.92,53561.17,53980.05,77.01
1759704680,53980.05,53980.05,52415.11,52974.84,176.41
1759704860,52974.84,52974.84,52090.9,52433.2,54.91
1759705040,52433.2,52433.2,50950.77,51334.14,196.96
1759705220,51334.14,51951.09,50588.58,51269.84,139.38
1759705400,51269.84,53005.57,51269.84,52258.66,116.79
1759705580,52258.66,52258.66,50478.5,51238.51,94.45
1759705760,51238.51,52140.83,51238.51,51757.66,145.71
1759705940,51757.66,51757.66,50761.96,51211.68,143.95
1759706120,51211.68,51211.68,50000.24,50406.0,142.69
1759706300,50406.0,50688.42,49908.05,50298.23,57.65
1759706480,50298.23,50298.23,48571.81,49267.53,182.48
1759706660,49267.53,49441.66,48008.37,48725.01,157.48
1759706840,48725.01,48725.01,47008.93,47571.56,133.85
1759707020,47571.56,49787.79,47571.56,49478.09,78.39
1759707200,49478.09,49903.9,49122.12,49513.01,183.52
1759707380,49513.01,49513.01,48496.36,48824.93,188.43
1759707560,48824.93,49535.86,48532.83,49034.34,157.34
1759707740,49034.34,49222.88,48625.76,48924.32,90.36
1759707920,48924.32,49419.02,47998.17,48708.59,89.92
1759708100,48708.59,49703.37,48708.59,49310.6,79.64
1759708280,49310.6,50378.29,49310.6,50063.36,84.99
1759708460,50063.36,50100.86,48969.15,49535.0,118.31
1759708640,49535.0,49535.0,48451.82,48967.82,68.35
1759708820,48967.82,49333.32,48065.08,48699.2,167.61
1759709000,48699.2,48699.2,46265.42,46508.0,107.53
1759709180,46508.0,46508.0,44863.16,45119.79,168.82
1759709360,45119.79,46944.0,45119.79,46370.27,185.3
1759709540,46370.27,48274.1,46370.27,47921.21,118.44
1759709720,47921.21,48009.51,47356.74,47683.13,105.69
1759709900,47683.13,48729.25,47683.13,48236.16,58.0
1759710080,48236.16,49127.05,47947.72,48537.38,131.49
1759710260,48537.38,52306.16,48537.38,51620.15,90.77
1759710440,51620.15,53529.85,51620.15,52789.05,199.8
1759710620,52789.05,53401.5,51906.86,52654.18,166.68
